,Top1 events recall,Top2 events recall,Top3 events recall,Top5 events recall,KL Divergence,CosineSimilarity,Kendall_Top3,Kendall_Top5,Kendall_Top10,abs_frameshift_error,Major0.2,Major0.25,Major0.3,Major0.35,Major0.4,OligoID,Rep1_frameshift,Pred_frameshift,Rep1_delratio,Pred_delratio,oligos,Coll_I_CosineSimilarity,Coll_I_Fuzzy_Top1,Coll_I_Major_Top1,Coll_I_Kendall_tau,Coll_I_Major0.2,Coll_I_Major0.25,Coll_I_Major0.3,Coll_I_Major0.35,Coll_I_Major0.4,Coll_I_Top1,Coll_I_Top2,Coll_I_Top3,Coll_I_Top5,Coll_I_Kendall_Top3,Coll_I_Kendall_Top5,Coll_I_Kendall_Top10,Coll_I_abs_error_top1,Coll_I_abs_error_top2,Coll_I_abs_error_top3,Coll_I_abs_error_top5,KLD_IDL,CosineSimilarity_IDL,delratio_r2,Kendall_tau_IDL,Major0.2_IDL,Major0.25_IDL,Major0.3_IDL,Major0.4_IDL,Major0.5_IDL,Top1_IDL,Top2_IDL,Top3_IDL,Top5_IDL,abs_error_top1_IDL,abs_error_top2_IDL,abs_error_top3_IDL,abs_error_top5_IDL,kfold_index,celltype,fix_setting
0,1.0,1.0,1.0,1.0,1.9275691509246826,0.7290401743500954,1.0,0.19999999999999998,0.044946657497549475,0.18075079164739083,0.5,0.0,0.0,,,['mIL21R'],[0.9726398],[0.7918890074706512],[],[],dict_keys(['mIL21R']),0.7499310836258766,1.0,,0.1295355472309166,0.5,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.39999999999999997,0.15555555555555553,0.08063044336206421,0.3401940908166547,0.4439376842396028,0.5720028123054254,1.2994003295898438,0.7920188456801389,0,0.37441918727176116,0.5,0.5,0.0,0.0,,1.0,1.0,1.0,3.0,0.14529481485228907,0.40485846230687955,0.5086020557298276,0.6219043837750197,7,mESC,FORECasT
0,0.0,0.0,1.0,3.0,1.7657749652862549,0.7399278336310156,1.0,0.39999999999999997,0.24444444444444444,0.0017902494145616288,0.0,0.0,0.0,,,['mHCAR2'],[0.9067747],[0.9049844502733961],[],[],dict_keys(['mHCAR2']),0.783425303951863,0.0,,0.10967332549029032,0.0,0.0,0.0,,,0.0,0.0,1.0,3.0,1.0,0.39999999999999997,0.24444444444444444,0.1540748623385529,0.2715667421382992,0.359233489004362,0.4431906602318773,0.8469094038009644,0.8292815871214563,0,0.4909390255017046,0.0,0.0,0.0,,,0.0,1.0,1.0,3.0,0.14233574151987832,0.2598276175943343,0.3185004361210648,0.36280588036533357,9,mESC,fewshot
0,1.0,1.0,1.0,1.0,1.5773580074310303,0.8071121666940683,1.0,0.39999999999999997,0.3333333333333333,0.0036989869190620084,0.5,1.0,1.0,,,['mHCAR2'],[0.9067747],[0.9104736866070198],[],[],dict_keys(['mHCAR2']),0.7772981309597775,1.0,1.0,0.10702930385411483,0.5,0.5,1.0,,,1.0,1.0,1.0,2.0,1.0,0.39999999999999997,0.28888888888888886,0.12979547705506284,0.35795930177105745,0.445288992345365,0.5655799532725911,0.7208024859428406,0.8158467094006796,0,0.5098942002315001,0.5,0.5,1.0,,,1.0,1.0,2.0,3.0,0.13561557631944615,0.3637794001041182,0.38030492639917346,0.4526750999619577,9,mESC,pretrained
0,1.0,1.0,1.0,2.0,5.487996578216553,0.686207921173758,0.33333333333333337,0.0,0.044946657497549475,0.08190517106214135,0.0,0.0,0.0,,,['mHCAR2'],[0.9067747],[0.8248695286258164],[],[],dict_keys(['mHCAR2']),0.6454452984323685,1.0,,0.09745489630607364,0.0,0.0,0.0,,,1.0,1.0,1.0,2.0,0.33333333333333337,0.0,-0.022222222222222223,0.14396378864227471,0.4154708965942961,0.49925752454872,0.5995990473186037,5.036593914031982,0.6868590604238811,0,0.3517803191043797,0.0,0.0,0.0,,,1.0,1.0,1.0,2.0,0.1332193324478159,0.4047264403998373,0.4586755350884437,0.5112339613267177,9,mESC,Lindel
0,1.0,1.0,1.0,2.0,1.67677640914917,0.7961360729391899,1.0,0.6,0.4222222222222222,0.014900750869825674,0.5,1.0,1.0,,,['mHCAR2'],[0.9067747],[0.9216754505577834],[],[],dict_keys(['mHCAR2']),0.7656855292548342,1.0,1.0,0.11318335153004132,0.5,0.5,1.0,,,1.0,1.0,1.0,2.0,1.0,0.6,0.3333333333333333,0.21903243050168525,0.44958156652742476,0.5368478140578976,0.6672341526338166,0.7258449792861938,0.7957977898228051,0,0.5357242334811231,0.5,0.5,1.0,,,1.0,1.0,2.0,4.0,0.22800729393507885,0.45855642996081836,0.496089464972792,0.5825692055949507,9,mESC,inDelphi
0,1.0,1.0,2.0,2.0,1.467465877532959,0.8092792610880057,1.0,0.6,0.22473328748774737,0.07172315329620527,0.5,1.0,0.0,,,['mHCAR2'],[0.9067747],[0.8350515463917525],[],[],dict_keys(['mHCAR2']),0.7950069097521633,1.0,1.0,0.12723869002729085,0.5,0.5,0.0,,,1.0,1.0,2.0,2.0,1.0,0.6,0.15913201254311046,0.03507215578872158,0.23544524312218623,0.32064655113191387,0.4560669484810874,0.7833709716796875,0.8253101211792652,0,0.4725052558281733,0.5,0.5,0.0,,,1.0,1.0,2.0,3.0,0.02579380527325764,0.2261668926067223,0.2845640769051097,0.40648720843428116,9,mESC,FORECasT
0,1.0,1.0,2.0,2.0,0.7044345140457153,0.9513419561887109,0.33333333333333337,0.6,0.4666666666666666,0.023882057939266232,1.0,1.0,1.0,1.0,1.0,['mCD44'],[0.9580156],[0.9818976786477318],[],[],dict_keys(['mCD44']),0.9555631637687207,1.0,1.0,0.10980188060422426,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.7999999999999999,0.6444444444444444,0.14189615940925526,0.2693596142702029,0.32440210640190525,0.3683747162163373,0.35926565527915955,0.9518421766468257,0,0.5296690453869608,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.14246705968183326,0.26993051873373247,0.34157484419149486,0.38208879365239473,11,mESC,fewshot
0,1.0,1.0,1.0,2.0,0.7863335609436035,0.9443034815615372,1.0,0.7999999999999999,0.5111111111111111,0.00507927830585686,1.0,1.0,1.0,1.0,1.0,['mCD44'],[0.9580156],[0.9529363424026087],[],[],dict_keys(['mCD44']),0.9361448734512419,1.0,1.0,0.10632539191449975,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7999999999999999,0.5111111111111111,0.11226061081764149,0.26495184333848215,0.35828299768029137,0.42435919945505435,0.5926288962364197,0.9247164538801473,0,0.5041866858150795,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.11394085029972578,0.266632083751889,0.3890082921282775,0.43740825228970853,11,mESC,pretrained
0,1.0,1.0,2.0,3.0,4.292291641235352,0.9357526713141002,0.33333333333333337,0.19999999999999998,0.2760262237369417,0.13933738075329227,1.0,1.0,0.0,0.0,0.0,['mCD44'],[0.9580156],[0.8186782399551733],[],[],dict_keys(['mCD44']),0.9192563664286921,1.0,1.0,0.07099893616927594,0.5,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.33333333333333337,0.5270462766947298,0.1797866299901979,0.23680719167519798,0.4373553436634878,0.5030590502774115,0.5626518648038841,4.2391180992126465,0.9006051079119016,0,0.3674930689697574,0.5,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.2101786677071597,0.41072681969544955,0.47900297863157376,0.5110519454755909,11,mESC,Lindel
0,1.0,1.0,2.0,3.0,1.1052342653274536,0.9816180481804151,1.0,0.7378647873726218,0.7501937734175208,0.04870187377512236,1.0,1.0,1.0,1.0,1.0,['mCD44'],[0.9580156],[0.9093137469333432],[],[],dict_keys(['mCD44']),0.9819605097253664,1.0,1.0,0.08602588463905833,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.9999999999999999,0.5683286162253945,0.10457370977920621,0.18591354133738336,0.27177802921596694,0.34387340290969337,0.9624993205070496,0.9628354440759297,0,0.4466924481968313,0.5,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,0.10081433331853235,0.1821541648767095,0.2807898556863285,0.3125716326359539,11,mESC,inDelphi
0,1.0,2.0,2.0,3.0,1.0112448930740356,0.9790846568084243,1.0,0.7999999999999999,0.6292532049656925,0.17313189977823296,0.0,0.0,0.0,0.0,0.0,['mCD44'],[0.9580156],[0.7848837209302326],[],[],dict_keys(['mCD44']),0.9741212536108126,1.0,,0.11752645852681216,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.7999999999999999,0.6,0.3152464630246363,0.3937015917571122,0.4786764379097946,0.5352076442354062,0.7810742259025574,0.955213189640198,0,0.3957344440451217,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.30652553279207817,0.38498066152455407,0.48474404562655665,0.5028609088338808,11,mESC,FORECasT
0,0.0,1.0,2.0,4.0,1.5338698625564575,0.6001744650083943,0.33333333333333337,0.0,0.6444444444444444,0.03710425794368921,1.0,1.0,0.0,0.0,,['mGpbar1'],[0.95540434],[0.9925085991645449],[],[],dict_keys(['mGpbar1']),0.6158197698575616,0.0,0.0,0.10236517922878173,1.0,1.0,0.0,0.0,,0.0,1.0,2.0,5.0,0.33333333333333337,0.19999999999999998,0.6888888888888888,0.08503469608454195,0.24349890163106286,0.3281320550774358,0.860394991727332,1.0184600353240967,0.6187937404085933,0,0.5055152782453616,1.0,1.0,0.0,,,0.0,1.0,2.0,5.0,0.08489480518014914,0.24335901072667004,0.3221756784402492,0.8504402839757285,12,mESC,fewshot
0,0.0,1.0,1.0,3.0,1.2918603420257568,0.7401658004793568,0.33333333333333337,0.0,0.5555555555555555,0.0013507272535662196,1.0,1.0,1.0,1.0,,['mGpbar1'],[0.95540434],[0.9540536139672895],[],[],dict_keys(['mGpbar1']),0.7610327901362586,0.0,0.0,0.11784810679308518,1.0,1.0,1.0,1.0,,0.0,1.0,2.0,4.0,1.0,0.39999999999999997,0.6888888888888888,0.0032675287899545102,0.16005828923092275,0.27144751695684244,0.6331121525015374,0.682703971862793,0.7664991598665118,0,0.5300889376045111,1.0,1.0,1.0,,,0.0,1.0,2.0,4.0,0.004620161062710237,0.16141092243500105,0.26526922669379127,0.6204867408539326,12,mESC,pretrained
0,0.0,1.0,2.0,3.0,4.097244739532471,0.7675849137288386,0.33333333333333337,0.0,0.31462660248284624,0.07818662996239323,1.0,0.0,0.0,0.0,,['mGpbar1'],[0.95540434],[0.8772177112584625],[],[],dict_keys(['mGpbar1']),0.7675849193418023,0.0,,0.10599656411816016,1.0,0.0,0.0,0.0,,0.0,1.0,2.0,3.0,0.33333333333333337,0.0,0.31462660248284624,0.17492742945902126,0.3668707742143358,0.4333783051874429,0.6018552167861287,3.8273978233337402,0.7423415732340559,0,0.3203813208118573,1.0,0.0,0.0,,,0.0,1.0,1.0,3.0,0.1621805537587313,0.35412389851404585,0.3989396466831845,0.5865000045653949,12,mESC,Lindel
0,1.0,1.0,1.0,2.0,1.1362460851669312,0.8587642203699076,0.33333333333333337,0.39999999999999997,0.5555555555555555,0.018995297543221268,1.0,1.0,1.0,1.0,,['mGpbar1'],[0.95540434],[0.9364090436776344],[],[],dict_keys(['mGpbar1']),0.9083474107817913,1.0,1.0,0.13898413282468766,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,1.0,0.6,0.6444444444444444,0.10366403401691004,0.2056646729962797,0.3213747430961681,0.4812412206315718,0.4587935507297516,0.9139833637360602,0,0.5155037508968461,1.0,1.0,1.0,,,1.0,1.0,2.0,3.0,0.1054963175939494,0.20749695657331904,0.311833694131624,0.46888679727515314,12,mESC,inDelphi
0,1.0,1.0,1.0,2.0,1.3008722066879272,0.8262289730099299,0.33333333333333337,0.19999999999999998,0.522862326927363,0.1321825838986801,1.0,1.0,0.0,0.0,,['mGpbar1'],[0.95540434],[0.8232217573221756],[],[],dict_keys(['mGpbar1']),0.8745569786036872,1.0,1.0,0.15105332926999085,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,0.6,0.6741998624632421,0.11756072541296397,0.2561567898335505,0.3706878912197921,0.5018168244015501,0.6269091963768005,0.8803684610261334,0,0.474667241893078,1.0,1.0,0.0,,,1.0,1.0,2.0,3.0,0.11442265009915648,0.253018714519743,0.3549975146507545,0.47880427210029486,12,mESC,FORECasT
0,0.0,0.0,1.0,3.0,1.8597500324249268,0.5518342642822173,1.0,0.19999999999999998,0.1111111111111111,0.0034489781723436863,0.0,,,,,['mSTARD10'],[0.94113505],[0.9445840270386157],[],[],dict_keys(['mSTARD10']),0.7872698627400584,1.0,1.0,0.09478060961141423,0.5,1.0,,,,1.0,1.0,1.0,3.0,1.0,0.19999999999999998,0.28888888888888886,0.12947066652185907,0.25455418594372087,0.36447666798253675,0.5230464530244383,0.6871715188026428,0.7442510234562284,0,0.5616836424948463,0.5,0.5,0.0,,,0.0,1.0,1.0,3.0,0.23279531815492988,0.36226599212736954,0.4547860173351562,0.558969854433097,15,mESC,fewshot
0,1.0,1.0,1.0,3.0,1.6309897899627686,0.7771022525775971,1.0,0.39999999999999997,0.19999999999999998,0.06418809073284137,1.0,,,,,['mSTARD10'],[0.94113505],[0.8769469581334306],[],[],dict_keys(['mSTARD10']),0.8743670182022919,1.0,0.0,0.09161567828682657,0.5,0.0,,,,0.0,2.0,2.0,2.0,0.33333333333333337,0.19999999999999998,0.28888888888888886,0.07094869983785163,0.10744313530433364,0.21654892782999147,0.3607195362239236,0.38571327924728394,0.922658680672317,0,0.5616836424948463,0.5,0.5,0.0,,,1.0,2.0,2.0,3.0,0.06647441708188012,0.13742311691973175,0.20175313655686833,0.27930148782726916,15,mESC,pretrained
0,0.0,0.0,1.0,1.0,6.937694549560547,0.47715984209891826,0.33333333333333337,0.10540925533894598,-0.23002185311411807,0.34360064365505827,0.0,,,,,['mSTARD10'],[0.94113505],[0.5975344052112137],[],[],dict_keys(['mSTARD10']),0.417815156443224,0.0,,0.06455969847919195,0.0,0.0,,,,0.0,0.0,1.0,1.0,-0.33333333333333337,0.10540925533894598,-0.08989331499509895,0.26968277466886054,0.3982516660263189,0.505731131739367,0.6698800047242749,6.127896308898926,0.5253228760166435,0,0.28458452519042077,0.0,0.0,0.0,,,0.0,0.0,1.0,2.0,0.22666623122088048,0.496349005889741,0.5577618660414476,0.6269570295933237,15,mESC,Lindel
0,0.0,1.0,1.0,2.0,3.0325067043304443,0.6585910748178804,1.0,0.19999999999999998,0.022222222222222223,0.11667624500912044,0.0,,,,,['mSTARD10'],[0.94113505],[0.8244588038571515],[],[],dict_keys(['mSTARD10']),0.7783180746287064,0.0,,0.07041714838550886,0.0,0.0,,,,0.0,1.0,1.0,2.0,0.33333333333333337,0.6,0.19999999999999998,0.15043898808647566,0.23164247650839154,0.33852625889944254,0.5016813974401677,1.5590566396713257,0.7137957660030778,0,0.4678373081769322,0.0,0.0,0.0,,,0.0,1.0,1.0,3.0,0.1764530066533567,0.3268919947398323,0.374846825562504,0.4541755172961156,15,mESC,inDelphi
0,0.0,0.0,1.0,2.0,2.303269386291504,0.6092713190357169,1.0,0.19999999999999998,0.08989331499509895,0.19665858392871205,0.0,,,,,['mSTARD10'],[0.94113505],[0.7444764649375599],[],[],dict_keys(['mSTARD10']),0.7501558936703172,0.0,,0.0999091299546589,0.0,0.0,,,,0.0,1.0,2.0,2.0,1.0,0.39999999999999997,0.26967994498529685,0.17458191011554638,0.3157628166878392,0.42460345754515794,0.5771973099516187,0.9935675859451294,0.7368898502109565,0,0.3841196500666862,0.0,0.0,0.0,,,0.0,1.0,2.0,2.0,0.24521847346227243,0.4198003835778188,0.5005980128505213,0.5817028923925807,15,mESC,FORECasT
0,1.0,1.0,1.0,2.0,0.13148656487464905,0.9999305577285883,1.0,0.9486832980505138,0.7302967433402215,0.013156245175139247,1.0,1.0,1.0,1.0,1.0,['mSRY'],[0.99052054],[0.9773642917244274],[],[],dict_keys(['mSRY']),0.9999305577247448,1.0,1.0,0.0638550815158464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7378647873726218,0.669438681395203,0.10016440850719355,0.11136259304200294,0.11785307922400529,0.12792860047147764,0.12528063356876373,0.9999611869106118,0,0.34008404887618215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.1001018349570264,0.10848776757754322,0.11445163431426401,0.11490621215631329,16,mESC,fewshot
0,1.0,1.0,1.0,1.0,0.21667984127998352,0.9998507205517931,0.33333333333333337,0.7378647873726218,0.669438681395203,0.06239737730129491,1.0,1.0,1.0,1.0,1.0,['mSRY'],[0.99052054],[0.9281231595982717],[],[],dict_keys(['mSRY']),0.999850720548901,1.0,1.0,0.06351701579311653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.7378647873726218,0.669438681395203,0.1692073891781225,0.1871584591253567,0.18795565521026025,0.19002153927425558,0.20635369420051575,0.999889793616336,0,0.33348047511159606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.16880542766645212,0.18406043936644792,0.18710722854842776,0.19142014064340207,16,mESC,pretrained
0,1.0,1.0,2.0,2.0,1.0099292993545532,0.9909547488673072,0.33333333333333337,0.7777777777777778,0.6900655593423543,0.2474977189333586,1.0,1.0,1.0,0.0,0.0,['mSRY'],[0.99052054],[0.7430228179662081],[],[],dict_keys(['mSRY']),0.990954748902589,1.0,1.0,0.08715729575393275,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.33333333333333337,0.7777777777777778,0.7590721152765897,0.6223757130479421,0.6388361555422358,0.6792520776824745,0.6792520776824745,0.9498618245124817,0.9733154542177441,0,0.3737183089084411,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.6189711406504824,0.6508917648782756,0.71146339533935,0.732095919408224,16,mESC,Lindel
0,1.0,1.0,1.0,1.0,0.3129614591598511,0.9998938153697109,0.33333333333333337,0.7777777777777778,0.7590721152765897,0.05829985225800349,1.0,1.0,1.0,1.0,1.0,['mSRY'],[0.99052054],[0.9322206846415632],[],[],dict_keys(['mSRY']),0.9998938153681085,1.0,1.0,0.08582734647740459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.7777777777777778,0.7590721152765897,0.24904137873902743,0.26529409186213626,0.2665604836070763,0.2665604836070763,0.2931019067764282,0.9999574507140291,0,0.32876941771523377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.248894530507196,0.2562353804242208,0.26034867242470594,0.26413722926653416,16,mESC,inDelphi
0,1.0,1.0,1.0,2.0,0.333657443523407,0.9998916257192489,0.33333333333333337,0.7777777777777778,0.7701540462154054,0.11009725647628621,1.0,1.0,1.0,1.0,1.0,['mSRY'],[0.99052054],[0.8804232804232804],[],[],dict_keys(['mSRY']),0.9998916257195029,1.0,1.0,0.09009145500810099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.33333333333333337,0.7777777777777778,0.7590721152765897,0.26905963147130374,0.2836421972184861,0.28791931507189283,0.28791931507189283,0.31728997826576233,0.9998455754353825,0,0.3481717215601174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.26800143041310265,0.27623478981107863,0.2858029129554907,0.29532672247930025,16,mESC,FORECasT
0,1.0,2.0,2.0,3.0,0.48095014691352844,0.9826441764058703,1.0,0.9999999999999999,0.8090398349558905,0.13761038241204915,1.0,0.5,1.0,0.0,,['mNAT2'],[1.0],[0.8623896175879509],[],[],dict_keys(['mNAT2']),0.9865824606429335,1.0,1.0,0.099721524632686,1.0,0.5,1.0,0.0,,1.0,2.0,2.0,3.0,1.0,0.9999999999999999,0.8090398349558905,0.03516888565201498,0.10624512687724635,0.16544159569214464,0.24296496130076334,0.2701245844364166,0.9764012822821034,0,0.5348218343081758,1.0,0.5,1.0,,,1.0,2.0,2.0,3.0,0.03858144282138393,0.1096576840466153,0.1688541528615136,0.24303842715426677,19,mESC,fewshot
0,1.0,1.0,1.0,3.0,0.9184792637825012,0.8409167666095955,0.33333333333333337,0.6,0.7191465199607915,0.17370868995567434,0.5,0.5,1.0,1.0,,['mNAT2'],[1.0],[0.8262913100443257],[],[],dict_keys(['mNAT2']),0.84646536078266,1.0,1.0,0.09885166526527582,0.5,0.5,1.0,1.0,,1.0,1.0,1.0,3.0,0.33333333333333337,0.6,0.7191465199607915,0.044823319252541294,0.2859559892380628,0.38580309401067897,0.46596848020245046,0.6706206798553467,0.8370833250293674,0,0.4993149905366786,0.5,0.5,1.0,,,1.0,1.0,1.0,3.0,0.04968142099006717,0.2908140909755887,0.39066119761085,0.45520957431748105,19,mESC,pretrained
0,0.0,2.0,2.0,2.0,4.3750319480896,0.726794883736784,0.33333333333333337,0.31622776601683794,0.2655425022718972,0.209359331872497,0.5,0.5,0.0,0.0,,['mNAT2'],[1.0],[0.790640668127503],[],[],dict_keys(['mNAT2']),0.7267948827753037,1.0,0.0,0.07167330084003236,0.5,0.5,0.0,0.0,,0.0,2.0,2.0,2.0,0.33333333333333337,0.31622776601683794,0.2655425022718972,0.30246884769223603,0.32997438061369305,0.49772507856887305,0.5696263649917516,3.999220371246338,0.8385311267641208,0,0.27154742637794876,0.5,0.5,0.0,,,0.0,2.0,2.0,2.0,0.22361427734338216,0.2511198102648392,0.41887050822001914,0.48870729044453987,19,mESC,Lindel
0,1.0,1.0,2.0,3.0,1.542452096939087,0.8346359522638918,0.33333333333333337,0.6,0.6048147367590061,0.14106631704620942,0.5,0.5,1.0,1.0,,['mNAT2'],[1.0],[0.8589336829537906],[],[],dict_keys(['mNAT2']),0.8362827642925945,1.0,1.0,0.09022373240438036,0.5,0.5,1.0,1.0,,1.0,1.0,2.0,3.0,0.33333333333333337,0.6,0.6048147367590061,0.13102580759105759,0.36999618678902346,0.4491094788589997,0.5464398897313647,1.3578745126724243,0.8428737526758038,0,0.39730064399490905,0.5,0.5,1.0,,,1.0,1.0,2.0,3.0,0.13322896050654337,0.37219933970450925,0.4513126317744855,0.5231166356454635,19,mESC,inDelphi
0,1.0,2.0,3.0,3.0,0.8517310619354248,0.9580149020067605,1.0,0.7999999999999999,0.7272727272727273,0.19106957424714432,0.5,0.5,0.0,0.0,,['mNAT2'],[1.0],[0.8089304257528557],[],[],dict_keys(['mNAT2']),0.960661835305743,1.0,1.0,0.12177166311355271,0.5,0.5,0.0,0.0,,1.0,2.0,3.0,3.0,1.0,0.7999999999999999,0.7727272727272727,0.10091777100331678,0.27755150169177395,0.3622284717134129,0.4540326197426724,0.6300094723701477,0.9512218491657757,0,0.4305033807632929,0.5,0.5,0.0,,,1.0,2.0,3.0,3.0,0.0964367917951765,0.27307052248363367,0.3577474925052726,0.4360521597453317,19,mESC,FORECasT
